Timestamp,TZ,S5T5 SECTION,SSS5P (mm),SSS5F (mm),SST5P (mm),SST5F (mm),TMS5S (degree),TMS5E (degree),TMT5E (degree),TMT5S (degree),SGS5T5NW-CAL (uStrain),SGS5T5NE-CAL (uStrain),SGS5T5M-CAL (uStrain),SGS5T5SW-CAL (uStrain),SGS5T5SE-CAL (uStrain),X10-Z10 SECTION,SSX10P (mm),SSX10F (mm),SSZ10P (mm),SSZ10F (mm),TMX10E (degree),TMX10S (degree),TMZ10S (degree),TMZ10E (degree),SGX10Z10NW-CAL (uStrain),SGX10Z10NE-CAL (uStrain),SGX10Z10M-CAL (uStrain),SGX10Z10SW-CAL (uStrain),SGX10Z10SE-CAL (uStrain),X11-Z11 SECTION,SSX11P (mm),SSX11F (mm),SSZ11P (mm),SSZ11F (mm),TMX11S (degree),TMX11E (degree),TMZ11S (degree),TMZ11E (degree),SGX11Z11NW-CAL (uStrain),SGX11Z11NE-CAL (uStrain),SGX11Z11M-CAL (uStrain),SGX11Z11SW-CAL (uStrain),SGX11Z11SE-CAL (uStrain),Z2-ZC2 SECTION,SSZ2P (mm),SSZ2F (mm),SSZC2P (mm),SSZC2F (mm),TMZ2S (degree),TMZ2E (degree),TMZC2E (degree),TMZC2S (degree),SGZ2ZC2NW-CAL (uStrain),SGZ2ZC2NE-CAL (uStrain),SGZ2ZC2M-CAL (uStrain),SGZ2ZC2SW-CAL (uStrain),SGZ2ZC2SE-CAL (uStrain),X4-Z4 SECTION,SSX4P (mm),SSX4F (mm),SSZ4P (mm),SSZ4F (mm),TMX4E (degree),TMX4S (degree),TMZ4E (degree),TMZ4S (degree),SGX4Z4NW-CAL (uStrain),SGX4Z4NE-CAL (uStrain),SGX4Z4M-CAL (uStrain),SGX4Z4SW-CAL (uStrain),SGX4Z4SE-CAL (uStrain),V13-X13 SECTION,SSV13P (mm),SSV13F (mm),SSX13P (mm),SSX13F (mm),TMV13S (degree),TMV13E (degree),TMX13E (degree),TMX13S (degree),SGV13X13NW-CAL (uStrain),SGV13X13NE-CAL (uStrain),SGV13X13M-CAL (uStrain),SGV13X13SW-CAL (uStrain),SGV13X13SE-CAL (uStrain),S15-T15 SECTION,SSS15P (mm),SSS15F (mm),SST15P (mm),SST15F (mm),TMS15S (degree),TMS15E (degree),TMT15S (degree),TMT15E (degree),SGS15T15NW-CAL (uStrain),SGS15T15NE-CAL (uStrain),SGS15T15M-CAL (uStrain),SGS15T15SW-CAL (uStrain),SGS15T15SE-CAL (uStrain),S4-T4 SECTION,SSS4P (mm),SSS4F (mm),SST4P (mm),SST4F (mm),TMS4E (degree),TMS4S (degree),TMT4E (degree),TMT4S (degree),SGS4T4NW-CAL (uStrain),SGS4T4NE-CAL (uStrain),SGS4T4M-CAL (uStrain),SGS4T4SW-CAL (uStrain),SGS4T4SE-CAL (uStrain),X21-V21 SECTION,SSV21P (mm),SSV21F (mm),SSX21P (mm),SSX21F (mm),TMV21E (degree),TMV21S (degree),TMX21E (degree),TMX21S (degree),SGV21X21NW-CAL (uStrain),SGV21X21NE-CAL (uStrain),SGV21X21M-CAL (uStrain),SGV21X21SW-CAL (uStrain),SGV21X21SE-CAL (uStrain),X22-V22 SECTION,SSV22P (mm),SSV22F (mm),SSX22P (mm),SSX22F (mm),TMV22E (degree),TMV22S (degree),TMX22E (degree),TMX22S (degree),SGV22X22NW-CAL (uStrain),SGV22X22NE-CAL (uStrain),SGV22X22M-CAL (uStrain),SGV22X22SW-CAL (uStrain),SGV22X22SE-CAL (uStrain),Temperature Sensor (degC)
05-03-2024 05:00,n,0,-0.856769,-1.519791,-9.592714,-1.616953,-0.00703,-0.042921,-0.00309,-0.019185,-10.271354,0.278598,81.162048,4.56935,2.777835,0,0.43501,-0.103666,-0.056809,-0.084301,0.023477,0.002907,-0.03668,0.052012,5.932235,-6.233041,-13.43661,4.051267,-1.677756,0,0.064678,0.012581,0.155837,-0.166325,-0.01599,1.359686,-0.030793,-0.018159,-9.535746,7.093758,54.613572,1.671834,-1.500579,0,-0.052176,-0.357576,0.111793,-0.070576,-0.02043,-0.024165,0.012472,-0.052478,7.45897,-48.295396,-3.958607,5.648701,-0.438995,0,-0.224864,-0.305708,-0.09117,-0.207058,-0.013261,0.034674,0.001461,-0.176749,0.772992,7.646142,-6.78012,2.186093,30.580618,0,0.155093,0.061926,0.100054,0.037415,-0.015103,0.045915,-0.026357,-0.011541,1.610883,-0.238375,4.023136,-6.885241,-11.360574,0,-0.348831,-0.03639,-0.187884,5.624924,-0.06451,-0.04063,-0.033345,-0.042783,0.115733,4.33443,-0.454048,-1.747097,18.822506,0,-0.341476,0.169563,-0.457706,0.092016,-0.004217,0.077847,-0.027031,-0.03689,-5.221057,4.971824,2.172274,-0.090563,-5.251903,0,-0.191437,-0.219297,0.016415,0.026476,-0.025179,-0.000146,-0.034518,-0.003142,5.05301,-13.481768,-11.275194,-0.76127,2.061229,0,-0.144497,0.125662,-0.263123,0.08672,-0.0201,-0.030819,-0.056951,0.004125,3.131203,-3.430776,2.727018,-1.243903,5.397517,27.303288
05-03-2024 06:00,n,0,-0.808146,-1.474327,-9.537488,-1.559824,-0.012694,-0.037342,-0.01432,-0.013509,-10.378942,-0.139669,80.0326,3.689879,2.424714,0,0.433817,-0.106087,-0.058002,-0.086687,0.022768,0.004029,-0.030528,0.053134,5.420197,-5.716809,-13.026238,3.699873,-2.378569,0,0.079309,0.028229,0.158793,-0.164007,-0.016368,1.353075,-0.049897,-0.009907,-9.43087,6.135322,50.15872,1.710823,-2.131064,0,-0.054544,-0.357576,0.116291,-0.069399,-0.021882,-0.024727,0.012649,-0.058465,7.781492,-49.146736,-4.318144,6.091645,-0.114499,0,-0.230347,-0.309935,-0.0906,-0.205574,-0.026438,0.030584,-0.017014,-0.162565,0.901927,7.775077,-7.068095,2.549331,-0.652447,0,0.157488,0.063135,0.100698,0.037415,-0.002426,0.033721,-0.031576,-0.005017,0.954734,-0.776817,3.613505,-7.030339,-11.426708,0,-0.351754,-0.034595,-0.186726,5.627205,-0.05793,-0.033965,-0.026259,-0.036094,0.004195,4.797608,-0.808896,-2.350932,18.939226,0,-0.340871,0.144733,-0.452381,0.087498,-0.009241,0.079305,-0.027031,-0.036719,-5.124079,5.862893,1.850739,-1.079598,-5.296074,0,-0.195603,-0.230135,0.013544,0.027235,-0.042616,-0.000512,-0.039651,-0.022265,4.704208,-13.74334,-10.698256,-0.7018,1.416185,0,-0.143891,0.131523,-0.264886,0.122293,-0.013569,-0.025552,-0.063042,0.005949,3.739973,-3.479389,1.892131,-2.790477,5.847434,27.071424
05-03-2024 07:00,n,0,-0.863806,-1.526228,-9.58566,-1.611239,-0.011784,-0.044032,-0.015065,-0.006917,-10.90554,-0.71858,83.200824,3.834484,1.958328,0,0.432053,-0.106087,-0.060371,-0.086687,0.037313,0.009266,-0.023283,0.03494,5.090025,-5.928286,-12.641532,3.567484,-1.386573,0,0.071615,0.020407,0.157599,-0.164007,-0.011449,1.354149,-0.036977,-0.026607,-8.5361,5.455238,46.974952,1.56918,-1.090455,0,-0.05515,-0.358786,0.106278,-0.071787,-0.021333,-0.043849,0.019363,-0.059033,7.567794,-47.762876,-4.414629,5.724705,-0.732399,0,-0.23916,-0.318817,-0.100629,-0.210321,-0.031376,0.029101,0.001821,-0.169377,0.681936,7.555085,-6.850447,2.47234,-5.805891,0,0.156556,0.066664,0.100698,0.037415,-0.008859,0.039446,-0.044534,-0.01117,0.761517,-0.987801,3.434724,-6.907944,-11.760334,0,-0.346479,-0.041845,-0.186121,5.630734,-0.05154,-0.040251,-0.026814,-0.024625,-0.06786,4.761087,-0.822221,-2.693689,18.33169,0,-0.341476,0.160423,-0.457706,0.10837,0.015142,0.066366,-0.014385,-0.023072,-6.109412,8.54153,1.673315,-0.211478,-4.793907,0,-0.19263,-0.219952,0.017075,0.030815,-0.030744,-0.006346,-0.045699,-0.022265,4.926173,-13.74334,-11.70111,-0.76127,1.313778,0,-0.139154,0.164907,-0.264886,0.119808,-0.000526,-0.025369,-0.074664,-0.000984,3.708387,-3.669645,2.015331,-2.390634,5.609214,26.97211
05-03-2024 08:00,n,0,-0.855022,-1.517855,-9.583326,-1.61376,0.0107,-0.03697,-0.015443,-0.018446,-11.15428,-0.200373,115.53816,3.738492,2.168572,0,0.436791,-0.098928,-0.055616,-0.077179,0.023123,0.006275,-0.030167,0.035495,5.172445,-5.728407,-12.736044,3.41523,-2.006694,0,0.083151,0.025949,0.155231,-0.158026,-0.010503,1.353613,-0.029298,-0.027339,-8.64517,5.813047,47.992368,1.066026,-1.661223,0,-0.051604,-0.352839,0.126253,-0.078911,-0.015333,-0.018421,0.001163,-0.04668,5.233395,-36.541968,-4.055586,5.007359,-3.661008,0,-0.221429,-0.30592,-0.089407,-0.207651,-0.019114,0.034119,-0.010727,-0.16276,0.220731,7.093881,-6.728052,1.79645,13.878072,0,0.164532,0.070261,0.104485,0.045748,-0.015103,0.039263,-0.031576,0.001513,0.500686,-1.046037,3.297276,-6.81442,-11.743554,0,-0.337696,-0.05097,-0.181383,5.647057,-0.051161,-0.052586,-0.033156,-0.036667,-0.167307,5.032035,-0.971021,-3.302705,18.315896,0,-0.339712,0.148205,-0.4506,0.071512,0.00379,0.066549,-0.020525,-0.023419,-6.767535,8.181499,1.996453,0.412838,-5.144313,0,-0.191437,-0.218134,0.020952,0.031025,-0.043172,-0.006524,-0.046249,-0.016722,4.742703,-13.933348,-11.00474,-0.712164,1.083793,0,-0.140936,0.147118,-0.259561,0.098558,-0.000716,-0.024276,-0.062487,0.004125,2.768211,-3.672853,2.097134,-1.975173,5.893542,26.90305
05-03-2024 09:00,n,0,-0.858549,-1.519093,-9.573332,-1.616207,-0.012517,-0.02491,-0.00926,-0.025221,-10.01225,-0.772868,76.604296,3.299991,2.551058,0,0.438573,-0.09063,-0.053248,-0.068844,0.022238,-0.010582,-0.036503,0.040751,4.928147,-5.993926,-13.710026,3.631026,-2.405467,0,0.094138,0.03248,0.150495,-0.144955,-0.016564,1.359154,-0.03622,-0.015041,-7.45058,5.968139,48.522172,1.149432,-2.119219,0,-0.045674,-0.340979,0.135611,-0.076525,-0.015883,-0.037159,0.00629,-0.05885,3.868537,-28.599834,-3.451504,7.207517,-3.137372,0,-0.238021,-0.312683,-0.088836,-0.206833,-0.026066,0.034857,-0.016831,-0.169004,0.131526,7.004676,-6.490911,1.277503,41.557224,0,0.162849,0.080946,0.132248,0.054049,-0.014907,0.043889,-0.019162,0.007849,0.540662,-1.206928,3.061985,-7.071056,-11.677422,0,-0.33652,-0.047827,-0.166598,5.663378,-0.044582,-0.045958,-0.026625,-0.035899,-0.079952,4.489892,-0.664292,-2.839774,18.436318,0,-0.333747,0.150253,-0.442871,0.084768,-0.002539,0.066549,-0.03894,-0.030768,-6.942984,7.736581,1.399529,0.957202,-5.170964,0,-0.192041,-0.229479,0.009818,0.021376,-0.036488,-0.005797,-0.05212,-0.0169,4.619444,-13.837604,-10.310836,-0.971761,1.322414,0,-0.145085,0.133898,-0.247733,0.11475,-0.027187,-0.031729,-0.063591,0.008684,-0.915252,-3.735531,1.744637,-0.801918,5.910894,27.075576
05-03-2024 10:00,n,0,-0.872607,-1.558525,-9.595672,-1.654436,-0.007763,-0.031404,-0.009077,-0.001801,-11.253478,-0.015299,77.435392,3.396229,2.006201,0,0.447512,-0.076345,-0.046695,-0.059334,0.027736,-0.002337,-0.029984,0.040934,4.849922,-5.125066,-11.599936,3.841517,-1.263438,0,0.084313,0.019266,0.149906,-0.136621,-0.019781,1.35808,-0.036787,-0.009718,-7.754595,6.107438,49.856924,1.67751,-1.153627,0,-0.039138,-0.326765,0.137073,-0.069399,-0.021333,-0.037904,0.004867,-0.065217,3.171179,-23.47477,-3.680996,8.597546,-4.113575,0,-0.22697,-0.305004,-0.07464,-0.202309,-0.013083,0.04024,-0.004826,-0.17429,0.721665,7.594815,-5.843152,1.489228,39.320052,0,0.167721,0.09281,0.142986,0.068365,0.009299,0.045183,-0.027261,-0.010803,0.637888,-0.84443,3.411035,-6.770989,-11.828442,0,-0.351754,-0.016895,-0.158887,5.628416,-0.05135,-0.046917,-0.021407,-0.017362,-0.045158,3.840159,-0.619627,-1.705641,17.814962,0,-0.331378,0.130838,-0.435763,0.066597,-0.002722,0.072744,-0.013268,-0.038641,-7.708697,7.542624,141.3894,1.296011,-4.885703,0,-0.193805,-0.248119,0.003178,0.012827,-0.029261,-0.011626,-0.057431,-0.023875,4.763555,-14.224038,-10.61633,-1.122781,1.030738,0,-0.144497,0.127876,-0.240056,0.111872,-0.013386,-0.031729,-0.0575,-0.003169,31.09315,-3.504312,1.893618,-0.594436,5.98997,27.528592
05-03-2024 11:00,n,0,-0.886078,-1.564121,-9.601534,-1.661287,0.004121,-0.024727,-0.008515,-0.02046,-12.34122,0.289456,80.068624,4.025727,2.342788,0,0.450468,-0.066835,-0.041922,-0.048649,0.028976,0.009461,-0.037766,0.027994,4.968863,-5.316802,-11.043482,4.03313,-2.374621,0,0.114307,0.040979,0.146932,-0.123514,-0.016564,1.364697,-0.042402,-0.010456,-7.727945,6.128906,55.210744,1.242709,-2.004967,0,-0.030269,-0.320816,0.149572,-0.072962,-0.010072,-0.012856,-0.001669,-0.040124,3.207454,-19.121338,-3.24817,10.7903,-6.767288,0,-0.22826,-0.317266,-0.092364,-0.211954,-0.020213,0.034119,0.001089,-0.14896,0.358673,7.231823,-5.158872,1.276269,48.713908,0,0.169226,0.102318,0.153706,0.075489,-0.007718,0.046104,-0.027071,-0.004645,0.323016,-0.716606,3.79167,-6.579746,-11.526894,0,-0.348831,-0.020182,-0.151193,5.641245,-0.04496,-0.0273,-0.021028,-0.02902,0.10981,3.243481,-0.669721,-1.977823,18.115522,0,-0.326018,0.207014,-0.436974,0.122995,-0.00384,0.065274,-0.008617,-0.041968,-7.776064,17235.292,1.691205,0.786687,-4.754178,0,-0.193234,-0.238068,0.020719,0.022961,-0.03686,-0.024748,-0.052298,-0.03657,4.703591,-14.186036,-10.23878,-1.299465,1.420134,0,-0.138566,0.15226,-0.230581,0.120508,-0.01451,-0.037905,-0.06378,-0.008272,0.940175,-3.132684,1.761989,-0.294987,6.103007,28.05572
05-03-2024 12:00,n,0,-0.869026,-1.538551,-9.586172,-1.632914,-0.018782,-0.02426,-0.010331,-0.025437,-11.26483,-0.155462,82.508888,4.726293,1.980784,0,0.434994,-0.10017,-0.055092,-0.077337,0.017181,-0.008297,-0.042652,0.047358,5.016736,-4.786011,-10.759454,4.070391,-2.09701,0,0.116836,0.034906,0.126121,-0.153311,-0.027529,1.353285,-0.041789,-0.027757,-7.379512,6.047474,57.754152,1.166952,-2.511329,0,-0.046273,-0.335087,0.145395,-0.101492,-0.014262,-0.023527,-0.010951,-0.04418,0.717346,-12.282242,-2.88888,11.782296,-17.318472,0,-0.218287,-0.303371,-0.09589,-0.206766,-0.02555,0.016568,-0.016358,-0.166334,1.15264,8.02579,-5.423158,0.290936,59.372188,0,0.181375,0.023886,0.12756,0.038603,-0.026441,0.040303,-0.03247,-0.021567,1.073428,-0.637394,3.889883,-6.640944,-11.102952,0,-0.358664,-0.03194,-0.161878,5.635657,-0.061839,-0.058304,-0.018559,-0.034224,0.282793,2.720586,-0.475763,-1.424822,19.077168,0,-0.345654,0.160421,-0.442853,0.090406,0.011679,0.061413,-0.024935,-0.023642,-6.18887,7.387409,1.502923,0.078718,-4.12542,0,-0.206974,-0.229158,0.026392,0.024195,-0.047734,-0.017861,-0.063348,-0.035109,4.472125,-13.935322,-9.777328,-1.208656,1.091196,0,-0.157655,0.133881,-0.241261,0.100142,-0.018932,-0.047198,-0.055568,-0.007762,2.552786,-3.372539,2.211658,-0.183189,5.728944,28.451772
05-03-2024 13:00,n,0,-0.85905,-1.53203,-9.581488,-1.619614,-0.012386,-0.030381,-0.014268,-0.025798,-11.886184,0.55078,75.43216,4.747268,2.343776,0,0.436775,-0.096575,-0.054503,-0.077337,0.016474,-0.002303,-0.042652,0.042285,5.205264,-4.209073,-9.48886,4.647822,-1.56153,0,0.103887,0.019718,0.122559,-0.135431,-0.014266,1.347017,-0.028117,-0.014909,-6.221196,6.402816,59.414388,1.530931,-1.246164,0,-0.043904,-0.332769,0.145361,-0.087242,-0.021336,-0.029082,-0.005469,-0.049984,-0.562871,-7.970762,-2.753159,9.643088,-14.308184,0,-0.219469,-0.309711,-0.098829,-0.205729,-0.03177,0.030313,-0.01507,-0.165388,1.542652,8.415802,-5.070531,0.347445,53.261296,0,0.185705,0.025097,0.119358,0.033798,-0.00752,0.034016,-0.035705,-0.009995,1.467512,-0.323016,4.221411,-6.071657,-10.98253,0,-0.359251,-0.030222,-0.161289,5.616982,-0.05601,-0.050723,-0.026005,-0.039766,0.353614,2.316138,-0.332886,-0.808403,18.715902,0,-0.347434,0.158924,-0.441072,0.110809,-0.002274,0.060326,-0.024752,-0.037638,-5.675105,7.558664,1.155108,-0.301794,-4.303338,0,-0.208167,-0.231562,0.02643,0.022953,-0.041795,-0.01111,-0.075091,-0.04745,5.029197,-15.137068,-9.310944,-1.215318,1.082806,0,-0.149321,0.179428,-0.241261,0.138254,-0.02545,-0.04884,-0.068484,-0.006303,1.911196,-3.18944,1.979635,0.007932,6.277025,28.730218
05-03-2024 14:00,n,0,-0.873714,-1.542044,-9.601458,-1.633827,-0.000686,-0.023527,-0.013884,-0.019944,-11.514556,0.219621,81.15884,5.167262,2.575982,0,0.43617,-0.09775,-0.054503,-0.077337,0.008837,0.004063,-0.031421,0.05354,4.966889,-3.85768,-9.471834,4.99465,-1.973381,0,0.115,0.036501,0.121971,-0.130695,-0.015975,1.345766,-0.048717,-0.022251,-6.050928,6.352229,63.893912,1.471954,-1.488734,0,-0.043904,-0.331558,0.149942,-0.078943,-0.021159,-0.035948,0.00567,-0.032578,-1.303907,-8.193837,-3.104799,12.191186,-12.846348,0,-0.224304,-0.314785,-0.111834,-0.208769,-0.025916,0.042007,-0.016181,-0.167659,1.212727,8.085878,-5.381701,0.593964,54.10918,0,0.179916,0.027449,0.133223,0.033798,-0.013764,0.041225,-0.032648,-0.016342,1.459122,0.006909,4.58428,-6.758404,-10.968218,0,-0.350467,-0.042404,-0.159509,5.633305,-0.044175,-0.038918,-0.025077,-0.04073,0.378044,1.880597,0.037508,-0.188775,18.632002,0,-0.346242,0.154587,-0.436333,0.07177,0.004049,0.104772,-0.030886,-0.036587,-4.776633,17263.786,1.480961,-1.283426,-4.360834,0,-0.208167,-0.22967,0.02918,0.02323,-0.054417,-0.012746,-0.069037,-0.048171,5.003287,-14.820716,-8.974356,-1.236047,1.382378,0,-0.159453,0.138077,-0.238286,0.104113,-0.025822,-0.0552,-0.074947,-0.008677,2.902452,-3.845342,1.222585,-0.299697,7.842934,28.91583
05-03-2024 15:00,n,0,-0.866675,-1.550121,-9.593832,-1.635269,-0.001052,-0.03651,-0.021001,-0.014091,-11.872858,-0.295378,84.305088,6.993818,2.875308,0,0.439144,-0.091837,-0.053915,-0.072567,0.02215,0.005375,-0.016944,0.041346,4.519751,-3.532443,-8.430732,5.148508,-3.026081,0,0.11612,0.031414,0.126121,-0.125956,-0.034158,1.34684,-0.038603,-0.020964,-5.399962,6.766424,63.124992,1.835686,-3.070992,0,-0.04214,-0.328032,0.146229,-0.062344,-0.015349,-0.011833,0.012914,-0.045121,-0.129552,-8.142263,-2.008175,9.260604,-12.988238,0,-0.222423,-0.313377,-0.102375,-0.206097,-0.03177,0.034762,-0.029108,-0.179189,1.785593,8.658742,-4.313455,0.943383,58.136392,0,0.173149,0.031046,0.142067,0.036184,-0.014514,0.034016,-0.037866,-0.003476,2.119713,0.120421,5.154307,-7.026638,-10.827068,0,-0.355724,-0.031343,-0.159509,5.613491,-0.056395,-0.038729,-0.01967,-0.046272,0.277117,1.595337,0.227271,0.220608,18.747242,0,-0.345066,0.130835,-0.431579,0.076998,0.017636,0.115697,-0.031441,-0.031161,-4.108393,17264.734,2.333658,-2.161169,-4.691252,0,-0.209377,-0.245543,0.014372,0.008818,-0.040501,-0.016945,-0.063897,-0.041903,5.390585,-18.326262,-9.382998,-1.079844,1.419393,0,-0.152311,0.145435,-0.235348,0.101385,-0.019298,-0.042657,-0.067934,-0.01433,4.030415,-3.696049,1.654654,-0.167325,8.528346,29.063168
05-03-2024 16:00,n,0,-0.835394,-1.535751,-9.608886,-1.628004,-0.008821,-0.027202,-0.023626,-0.022027,-11.071858,0.283286,87.654432,6.221443,3.377968,0,0.433317,-0.107052,-0.058629,-0.084379,0.007486,-0.004392,-0.0271,0.04582,5.212421,-3.533924,-7.498946,5.551229,-1.172135,0,0.094861,0.036808,0.119124,-0.141193,-0.018124,1.343805,-0.030371,-0.011162,-5.061647,5.941858,67.505568,2.290721,-1.265659,0,-0.046767,-0.334934,0.146811,-0.072784,-0.024479,-0.02664,-0.003273,-0.047557,0.279338,-10.504546,-1.638521,10.400906,-11.62634,0,-0.227592,-0.316332,-0.102805,-0.210421,-0.040999,0.020688,-0.012814,-0.162807,2.121193,8.994344,-4.13381,-0.090563,51.739252,0,0.169175,0.01936,0.150198,0.023262,-0.009851,0.044617,-0.033746,-0.01784,2.440508,0.860717,5.407612,-7.080926,-10.382892,0,-0.357204,-0.030386,-0.168862,5.610529,-0.065263,-0.040524,-0.027696,-0.042189,0.493777,1.581024,0.536467,0.327457,19.199316,0,-0.351508,0.151644,-0.442091,0.140022,0.014297,0.10542,-0.04764,-0.059927,-3.713816,8.497604,2.604113,-2.193989,-4.715682,0,-0.212881,-0.230946,0.022758,0.021647,-0.049944,-0.01465,-0.071344,-0.055501,5.81095,-18.308492,-9.081452,-1.087494,1.661223,0,-0.164726,0.180494,-0.245889,0.090925,-0.015025,-0.045641,-0.058114,-0.010759,4.469164,-2.808188,1.573594,-0.611292,8.646588,0
05-03-2024 17:00,n,0,-0.85838,-1.541218,-9.607824,-1.600361,-0.001649,-0.019351,-0.003738,-0.01431,-11.817584,0.781258,91.258936,6.277705,3.250144,0,0.440332,-0.101355,-0.057533,-0.081009,0.015308,-0.015375,-0.050622,0.059957,5.688431,-3.246196,-7.888835,5.538891,-1.926496,0,0.08488,0.037521,0.126706,-0.133087,-0.029418,1.344894,-0.036496,-0.017166,-5.249189,6.83268,71.554248,2.273447,-1.574362,0,-0.042144,-0.326862,0.138014,-0.056402,-0.023355,-0.023617,-0.002379,-0.052754,1.836673,-16.551034,-1.398665,10.999804,-8.890702,0,-0.23499,-0.305979,-0.091105,-0.205555,-0.026873,0.027616,-0.011657,-0.161779,2.393622,9.266772,-4.029675,-0.866639,60.117912,0,0.165696,0.026264,0.143694,0.030193,-0.002206,0.050748,-0.027409,-0.010512,1.973381,0.746218,5.810086,-6.99974,-10.52947,0,-0.362626,-0.046665,-0.167207,5.638277,-0.062936,-0.045782,-0.038638,-0.041533,0.835794,1.898611,0.353861,1.013464,19.238552,0,-0.346868,0.158155,-0.441646,0.12377,0.040031,0.107106,-0.053162,-0.045033,-2.83163,8.996318,2.257901,-3.639293,-4.3253,0,-0.211783,-0.217236,0.005782,0.02928,-0.037088,-0.015339,-0.070927,-0.042945,6.094606,-18.134278,-9.013344,-0.81087,2.503679,0,-0.150587,0.135868,-0.240659,0.104239,-0.010476,-0.026335,-0.076331,-0.016006,5.265228,-3.588706,1.598135,-0.684171,8.697654,0
05-03-2024 18:00,n,0,-0.821614,-1.509289,-9.57978,-1.604885,0.010815,-0.038046,-0.00929,-0.026721,-11.59895,0.577184,95.004336,6.317435,4.291,0,0.437777,-0.098133,-0.054093,-0.07531,0.008568,-0.009696,-0.030669,0.066573,5.022411,-3.535158,-8.684406,5.488551,-2.241121,0,0.091604,0.030418,0.132513,-0.134579,-0.016089,1.340101,-0.043182,0.014243,-5.265722,7.479082,76.397992,2.64631,-2.359075,0,-0.039898,-0.325933,0.147176,-0.062693,-0.014969,-0.031363,0.004173,-0.038652,2.500471,-24.277988,-1.532658,10.57981,-6.638723,0,-0.225191,-0.314653,-0.104882,-0.209965,-0.039284,0.021525,-0.011238,-0.160961,2.896776,9.769926,-4.528881,-0.862444,64.719092,0,0.178772,0.029522,0.112553,0.034685,-0.014628,0.03305,-0.04575,-0.010271,2.225822,0.60112,5.959255,-6.962232,-10.602512,0,-0.341706,-0.048885,-0.170922,5.654286,-0.056296,-0.051996,-0.04399,-0.028448,0.781258,2.076035,0.696371,1.230865,19.900376,0,-0.341665,0.208662,-0.445966,0.124464,0.022227,0.100764,-0.046405,-0.032259,-2.645076,9.423222,2.905043,-3.653358,-4.887431,0,-0.202986,-0.226078,0.020281,0.024435,-0.037405,-0.012208,-0.058787,-0.041669,6.180357,-18.058274,-9.495524,-0.751647,1.985473,0,-0.148336,0.167252,-0.244948,0.1355,-0.032986,-0.055735,-0.050446,-0.014877,3.199063,-2.29689,2.11523,0.029499,8.579658,29.497852
05-03-2024 19:00,n,0,-0.853847,-1.538452,-9.610938,-1.632902,-0.001795,-0.030625,-0.020898,-0.032208,-12.858438,1.009763,99.941856,7.129045,4.271505,0,0.438971,-0.099274,-0.058867,-0.082432,0.02277,-0.008201,-0.029589,0.041438,5.672144,-3.309121,-7.847626,5.981341,-1.507488,0,0.093836,0.02837,0.137856,-0.13579,-0.04054,1.34582,-0.036072,-0.016397,-4.633263,6.933731,70.876136,2.845202,-1.146224,0,-0.041091,-0.330669,0.139189,-0.065044,-0.028774,-0.025051,0.019016,-0.039586,4.28409,-28.882874,-1.579297,10.28147,-5.235369,0,-0.226706,-0.311483,-0.097188,-0.206182,-0.020071,0.028215,-0.022689,-0.167773,2.594365,9.467516,-4.486438,-0.83456,74.943072,0,0.162305,0.027136,0.130846,0.029879,-0.020683,0.064661,-0.031888,-0.00952,2.644335,0.865899,5.946917,-6.607631,-10.602512,0,-0.348726,-0.046715,-0.178011,5.642597,-0.056296,-0.038288,-0.026462,-0.040118,0.627771,2.48147,0.772622,0.554975,19.75281,0,-0.344033,0.184992,-0.449511,0.103687,0.031896,0.113337,-0.032453,-0.026137,-1.958082,6.297694,3.120469,-4.52518,-4.689032,0,-0.208345,-0.246246,0.004601,0.013676,-0.034811,-0.018945,-0.069426,-0.047578,6.268699,-17.79769,-10.044822,-0.921915,2.177456,0,-0.151311,0.138855,-0.249082,0.104313,-0.026462,-0.038291,-0.062073,-0.014328,5.848828,-2.268512,2.272887,-0.233015,8.802262,29.35593
